Session ID	案例总数	PMID	年份	案例详情
6633d9c0-cbc6-4f7f-9a7e-698f449b80bd	1	39343269	2024	[{"case_id":"case_001","case_type":"animal","metal_type":"铬","metal_compound":"六价铬","species":"斑马鱼(Danio rerio)","exposure_route":["环境暴露"],"exposure_dose":{"value":null,"unit":null},"is_fatal":false,"study_design":"研究旨在通过引入从Dioscorea bulbifera L.块茎中分离出的胰蛋白酶抑制剂DbGTi蛋白来对抗六价铬诱导的发育毒性和氧化应激。通过一系列生化分析、行为测试和基因表达分析来解释DbGTi蛋白的作用机制。"}]
66461098-b719-43f8-83b3-cc04bc565e7b	1	34244947	2021	[{"case_id":"case_001","case_type":"human","metal_type":"铅","metal_compound":"Pb","species":"人类","exposure_route":["职业暴露"],"exposure_dose":{"value":null,"unit":null},"is_fatal":false,"study_design":"探索与铅中毒相关的基因易感性，总结铅暴露的多种来源，并概述减少铅毒性的多种策略，以保护暴露的居民社区。"}]
66474f50-7fb3-451d-8dac-74c672af57ae	1	36436256	2022	[{"case_id":"case_001","case_type":"human","metal_type":"砷","metal_compound":"arsenite/arsenate/As2O3/NaAsO2","species":"人类","exposure_route":["coal-burning"],"exposure_dose":{"value":null,"unit":null},"is_fatal":false,"study_design":"使用Illumina 850K甲基化芯片检测12名煤燃烧砷中毒患者和4名健康对照组参与者全血样本中的全基因组DNA甲基化变化"}]
6650ff6f-a3ed-4b71-b94f-fb031a3043f8	1			[{"case_id":"case_1","case_type":"human","metal_type":"铅","metal_compound":"lead","species":"人","exposure_route":["职业暴露"],"exposure_dose":{"value":458,"unit":"未提供单位"},"is_fatal":false,"study_design":"研究包括42名男性喷漆工人和50名对照组，年龄在20-45岁之间，通过标准方法量化血铅水平、血清脂质过氧化物和抗氧化参数。"}]
66539dd5-5d08-4875-bbd3-5941772b4675	1			[{"case_id":"1","case_type":"animal","metal_type":"汞","metal_compound":"methylmercury","species":"Largemouth Bass Micropterus salmoides","exposure_route":["diet"],"exposure_dose":{"value":"elevated","unit":"concentrations"},"is_fatal":false,"study_design":"Investigation of mercury concentrations in muscle tissue of Largemouth Bass from Missouri reservoirs."}]
665eaac6-0e2b-4764-8abc-1af1c983736c	1			[{"case_id":"1","case_type":"animal","metal_type":"铅","metal_compound":"PbCl2","species":"小鼠","exposure_route":["饮水"],"exposure_dose":{"value":1.34,"unit":"g L-1"},"is_fatal":false,"study_design":"七周龄雄性昆明小鼠通过灌胃给予PbCl2（1.34 g L-1在饮用水中）和/或CGA（每只小鼠每天30 mg/kg）处理8周，评估行为测试、血清生化参数、氧化应激生物标志物和肠道微生物群落结构，以探索CGA的保护作用机制。"}]
666c1862-7c6c-437f-8db8-a5aaa13cfaae	3	36418810	2023	[{"case_id":"case_001","case_type":"animal","metal_type":"铅","metal_compound":"lead acetate","species":"Wistar rats","exposure_route":["ingestion"],"exposure_dose":{"value":1,"unit":"µg/L"},"is_fatal":false,"study_design":"Thirty Wistar rats were grouped randomly into six cohorts (n = 6) consisting of a control group, furan alone group, lead acetate (PbAc) alone group and three other groups co-exposure to graded PbAc (1, 10 & 100 µg/L) alongside a constant furan (8 mg/kg) dose. After twenty-eight days, enzymatic and non-enzymatic antioxidant, oxidative stress and inflammatory biomarkers were biochemically evaluated."},{"case_id":"case_002","case_type":"animal","metal_type":"铅","metal_compound":"lead acetate","species":"Wistar rats","exposure_route":["ingestion"],"exposure_dose":{"value":10,"unit":"µg/L"},"is_fatal":false,"study_design":"Thirty Wistar rats were grouped randomly into six cohorts (n = 6) consisting of a control group, furan alone group, lead acetate (PbAc) alone group and three other groups co-exposure to graded PbAc (1, 10 & 100 µg/L) alongside a constant furan (8 mg/kg) dose. After twenty-eight days, enzymatic and non-enzymatic antioxidant, oxidative stress and inflammatory biomarkers were biochemically evaluated."},{"case_id":"case_003","case_type":"animal","metal_type":"铅","metal_compound":"lead acetate","species":"Wistar rats","exposure_route":["ingestion"],"exposure_dose":{"value":100,"unit":"µg/L"},"is_fatal":false,"study_design":"Thirty Wistar rats were grouped randomly into six cohorts (n = 6) consisting of a control group, furan alone group, lead acetate (PbAc) alone group and three other groups co-exposure to graded PbAc (1, 10 & 100 µg/L) alongside a constant furan (8 mg/kg) dose. After twenty-eight days, enzymatic and non-enzymatic antioxidant, oxidative stress and inflammatory biomarkers were biochemically evaluated."}]
6677eb61-3da5-4234-b1a5-d957abf68f71	2	33581632	2021	[{"case_id":"1","case_type":"animal","metal_type":"汞","metal_compound":"Total Hg","species":"多个物种，包括磷虾、乌贼、Myctophid鱼、Notothenioid鱼和海鸟","exposure_route":["食物链生物放大"],"exposure_dose":{"value":0.0005,"unit":"μg g(-1) dw"},"is_fatal":false,"study_design":"通过测量南大洋斯科舍海食物网中不同营养级生物体内的总汞浓度和稳定同位素比率，研究汞的生物放大效应。"},{"case_id":"2","case_type":"animal","metal_type":"汞","metal_compound":"Total Hg","species":"海鸟","exposure_route":["食物链生物放大"],"exposure_dose":{"value":3.88,"unit":"μg g(-1) in chicks of brown skuas Stercorarius antarcticus"},"is_fatal":false,"study_design":"通过测量南大洋斯科舍海食物网中不同营养级生物体内的总汞浓度和稳定同位素比率，研究汞的生物放大效应。"}]
6694e3a2-4dd9-41c8-a27f-b15d393e178e	2			[{"case_id":"case_1","case_type":"cell","metal_type":"arsenic","metal_compound":"arsenic species","species":"Caco-2 cells","exposure_route":["ingestion"],"exposure_dose":{"value":null,"unit":null},"is_fatal":false,"study_design":"In vitro bio-availability evaluation of arsenic species in seaweeds using Caco-2 cells."},{"case_id":"case_2","case_type":"animal","metal_type":"arsenic","metal_compound":"arsenic species","species":"mice","exposure_route":["ingestion"],"exposure_dose":{"value":null,"unit":null},"is_fatal":false,"study_design":"In vivo bio-availability evaluation of arsenic species in seaweeds during gastrointestinal digestion in mice."}]
66a5677a-617e-425c-b48d-eea9a7cc47b6	1	32707650	2020	[{"case_id":"1","case_type":"human","metal_type":"汞","metal_compound":"HgCl2","species":"人类","exposure_route":["体外暴露"],"exposure_dose":{"value":"1-60","unit":"µM"},"is_fatal":false,"study_design":"研究设计了人类红细胞对HgCl2（1-60 µM）的体外暴露，并分析了细胞质和膜蛋白的变化。"}]
66a5dce6-ad39-481f-bf24-496926e71b6c	3	33718999	2021	[{"case_id":"case_001","case_type":"animal","metal_type":"铅","metal_compound":"未指定","species":"Tyto furcata, Megascops spp., Pulsatrix koeniswaldiana, Asio stygius","exposure_route":["环境暴露"],"exposure_dose":{"value":"未指定","unit":"未指定"},"is_fatal":false,"study_design":"分析了26个器官（心脏、肝脏和肾脏）的样本，通过高性能液相色谱法和质谱联用分析农药残留，通过原子吸收光谱法分析微量元素"},{"case_id":"case_002","case_type":"animal","metal_type":"铬","metal_compound":"未指定","species":"Tyto furcata, Megascops spp., Pulsatrix koeniswaldiana, Asio stygius","exposure_route":["环境暴露"],"exposure_dose":{"value":"高浓度","unit":"未指定"},"is_fatal":false,"study_design":"分析了26个器官（心脏、肝脏和肾脏）的样本，通过高性能液相色谱法和质谱联用分析农药残留，通过原子吸收光谱法分析微量元素"},{"case_id":"case_003","case_type":"animal","metal_type":"镉","metal_compound":"未指定","species":"Tyto furcata, Megascops spp., Pulsatrix koeniswaldiana, Asio stygius","exposure_route":["环境暴露"],"exposure_dose":{"value":"未指定","unit":"未指定"},"is_fatal":false,"study_design":"分析了26个器官（心脏、肝脏和肾脏）的样本，通过高性能液相色谱法和质谱联用分析农药残留，通过原子吸收光谱法分析微量元素"}]
66ca4bd4-de97-4fef-bcf5-613c2dc5f416	0	37813250	2024	无案例
66cbf183-ec62-4e13-99a6-cb3fc10d66d1	2	30827336	2019	[{"case_id":"case_1","case_type":"human","metal_type":"镉","metal_compound":"cadmium","species":"人类","exposure_route":["环境暴露"],"exposure_dose":{"value":null,"unit":null},"is_fatal":false,"study_design":"评估环境化学物质和代理对肾脏毒性的风险，考虑潜在的化学和病理机制以及可能改变易感性的因素"},{"case_id":"case_2","case_type":"human","metal_type":"砷","metal_compound":"arsenic","species":"人类","exposure_route":["环境暴露"],"exposure_dose":{"value":null,"unit":null},"is_fatal":false,"study_design":"评估环境化学物质和代理对肾脏毒性的风险，考虑潜在的化学和病理机制以及可能改变易感性的因素"}]
66cc66dd-5528-41e2-ad0d-9cb83c85c4d5	1	36689875	2023	[{"case_id":"case_001","case_type":"human","metal_type":"铅","metal_compound":"Pb","species":"人类","exposure_route":["食用"],"exposure_dose":{"value":"EDI超过USEPA提供的口服参考剂量(RfDo)","unit":"无具体数值"},"is_fatal":false,"study_design":"评估了伊朗Karoon河中两种鱼类（Barbus grypus和Tenualosa ilisha）重金属生物累积对人类健康风险的影响，通过测量EDI、THQ、HI和TR来评估潜在的健康风险。"}]
66ddba87-3f4f-43c4-86f8-e4b2d546753f	2	38277035	2024	[{"case_id":"1","case_type":"human","metal_type":"镉/Cadmium/Cd","metal_compound":"未指定","species":"人类","exposure_route":["空气","食物","香烟烟雾"],"exposure_dose":{"value":"未指定","unit":"未指定"},"is_fatal":false,"study_design":"评估镉诱导的自噬对不同人体器官系统的毒性效应，重点关注肝毒性、肾毒性、呼吸毒性和神经毒性"},{"case_id":"2","case_type":"animal","metal_type":"镉/Cadmium/Cd","metal_compound":"未指定","species":"动物","exposure_route":["未指定"],"exposure_dose":{"value":"未指定","unit":"未指定"},"is_fatal":false,"study_design":"评估镉诱导的自噬对不同人体器官系统的毒性效应，重点关注肝毒性、肾毒性、呼吸毒性和神经毒性"}]
66e77e07-5753-4270-a9f3-09ff07995b97	2			[{"case_id":"case_1","case_type":"animal","metal_type":"镉","metal_compound":"未指定","species":"未指定","exposure_route":["大气沉降"],"exposure_dose":{"value":10.8,"unit":"百分比"},"is_fatal":false,"study_design":"通过两年的田间对比实验研究大气沉降对土壤-水稻系统的影响"},{"case_id":"case_2","case_type":"animal","metal_type":"铅","metal_compound":"未指定","species":"未指定","exposure_route":["大气沉降"],"exposure_dose":{"value":47.7,"unit":"百分比"},"is_fatal":false,"study_design":"通过两年的田间对比实验研究大气沉降对土壤-水稻系统的影响"}]
66ea5498-22c8-4c96-96d6-6166c10498d6	1	35850028	2022	[{"case_id":"case_1","case_type":"animal","metal_type":"多种金属","metal_compound":"Co, Cu, Fe, Mn, Se, Sr, Zn, Ca, K, Mg, Cd, Cs, Pb, Rb","species":"鱼（Salmo trutta Linnaeus, 1758）, 甲壳动物（Gammarus balcanicus Schäferna, 1922）, 寄生虫（Dentitruncus truttae Sinzar, 1955）","exposure_route":["工业和市政废水排放"],"exposure_dose":{"value":"未提供具体数值","unit":"未提供具体单位"},"is_fatal":false,"study_design":"评估和比较金属在生物体内的积累效率，测试它们作为敏感生物指标在金属暴露评估中的使用"}]
67297d78-9168-4aaf-baec-bb53256ae039	0	39394706	2024	无案例
67420225-3b2f-4110-929c-cb44ac21c2d5	2	37111107	2023	[{"case_id":"case_001","case_type":"animal","metal_type":"铅","metal_compound":"lead","species":"Wistar大鼠","exposure_route":["口服"],"exposure_dose":{"value":80,"unit":"mg/Kg b.w."},"is_fatal":false,"study_design":"60只雄性Wistar大鼠随机分为三组，每组20只；未处理对照组（组1），铅暴露组（组2；每日通过口服胃管暴露于80 mg/Kg b.w.的铅），以及铅暴露且每日接受槲皮素的组（组3；铅暴露与槲皮素接收之间有10小时间隔，通过口服胃管给予槲皮素，剂量为350 mg/Kg b.w.）。实验周期为8周。"},{"case_id":"case_002","case_type":"animal","metal_type":"铅","metal_compound":"lead","species":"Wistar大鼠","exposure_route":["口服"],"exposure_dose":{"value":350,"unit":"mg/Kg b.w."},"is_fatal":false,"study_design":"60只雄性Wistar大鼠随机分为三组，每组20只；未处理对照组（组1），铅暴露组（组2；每日通过口服胃管暴露于80 mg/Kg b.w.的铅），以及铅暴露且每日接受槲皮素的组（组3；铅暴露与槲皮素接收之间有10小时间隔，通过口服胃管给予槲皮素，剂量为350 mg/Kg b.w.）。实验周期为8周。"}]
674cd6f2-5e9b-455f-a459-b522d1408267	1	32866374	2020	[{"case_id":"case_001","case_type":"animal","metal_type":"砷","metal_compound":"As(V)","species":"Perna viridis","exposure_route":["水体"],"exposure_dose":{"value":null,"unit":null},"is_fatal":false,"study_design":"研究了纳米TiO2对Perna viridis中砷的生物累积和生物转化的影响，发现nTiO2显著增加了砷在贝类中的积累，抑制了无机砷的甲基化和解毒过程，干扰了砷的分布和生物转化，增加了砷的毒性"}]
675aefcb-cc75-4ea8-878a-a50c22e60641	0	35670912	2023	无案例
67891a79-9942-4fa3-987f-6a833dfd8475	1	39437870	2025	[{"case_id":"1","case_type":"animal","metal_type":"copper","metal_compound":"Cu","species":"Limnoperna fortunei","exposure_route":["environmental exposure"],"exposure_dose":{"value":null,"unit":null},"is_fatal":false,"study_design":"The mussels were exposed to low and high environmental Cu concentrations at two temperatures (15°C and 25°C) for 96 hours to assess oxidative stress, neurotoxicity, and metabolic parameters."}]
678cc966-61a7-4344-9170-a66767cc2f9c	0	30507778	2019	无案例
67aec97d-599c-4b9f-8e10-4adc0b050785	1	39847986	2025	[{"case_id":"case_001","case_type":"animal","metal_type":"砷","metal_compound":"arsenic","species":"Labeo rohita","exposure_route":["aquatic"],"exposure_dose":{"value":20.2,"unit":"mgL(-1)"},"is_fatal":true,"study_design":"Complete randomized design sampling with 10 batches of 10 individuals each and triplicates exposed to nine definitive doses of arsenic to determine 96-h LC(50)."}]
